2020,16,76037,2
2020,17,76037,35
2020,18,76037,18
2020,19,76037,28
2020,20,76037,4
2020,21,76037,28
2020,22,76037,43
2020,23,76037,44
2020,24,76037,24
2020,25,76037,13
2020,26,76037,43
2020,27,76037,6
2020,28,76037,24
2020,29,76037,7
2020,30,76037,6
2020,31,76037,29
2020,32,76037,15
2020,33,76037,38
2020,34,76037,39
2020,35,76037,11
2020,36,76037,22
2020,37,76037,50
2020,38,76037,24
2020,39,76037,37
2020,40,76037,32
2020,41,76037,44
2020,42,76037,18
2020,43,76037,15
2020,44,76037,20
2020,45,76037,2
2020,46,76037,21
2020,47,76037,29
2020,48,76037,27
2020,49,76037,16
2020,50,76037,41
2020,51,76037,8
2020,52,76037,3
2021,1,76037,16
2021,2,76037,42
2021,3,76037,18
2021,4,76037,41
2021,5,76037,5
2021,6,76037,10
2021,7,76037,46
2021,8,76037,47
2021,9,76037,50
2021,10,76037,45
2021,11,76037,45
2021,12,76037,20
2021,13,76037,20
2021,14,76037,26
2021,15,76037,32
2021,16,76037,44
2021,17,76037,18
2021,18,76037,32
2021,19,76037,18
2021,20,76037,4
2021,21,76037,17
2021,22,76037,8
2021,23,76037,17
2021,24,76037,8
2021,25,76037,31
2021,26,76037,25
2021,27,76037,12
2021,28,76037,17
2021,29,76037,23
2021,30,76037,22
2021,31,76037,1
2021,32,76037,3
2021,33,76037,50
2021,34,76037,40
2021,35,76037,21
2021,36,76037,43
2021,37,76037,37
2021,38,76037,35
2021,39,76037,20
2021,40,76037,30
2021,41,76037,39
2021,42,76037,42
2021,43,76037,35
2021,44,76037,33
2021,45,76037,2
2021,46,76037,17
2021,47,76037,47
2021,48,76037,28
2021,49,76037,20
2021,50,76037,23
2021,51,76037,26
2021,52,76037,39
2020,1,48359,22
2020,2,48359,50
2020,3,48359,23
2020,4,48359,9
2020,5,48359,17
2020,6,48359,7
2020,7,48359,48
2020,8,48359,4
2020,9,48359,9
2020,10,48359,24
2020,11,48359,23
2020,12,48359,23
2020,13,48359,49
2020,14,48359,49
2020,15,48359,23
2020,16,48359,3
2020,17,48359,16
2020,18,48359,48
2020,19,48359,14
2020,20,48359,15
2020,21,48359,28
2020,22,48359,31
2020,23,48359,24
2020,24,48359,3
2020,25,48359,25
2020,26,48359,4
2020,27,48359,10
2020,28,48359,5
2020,29,48359,25
2020,30,48359,23
2020,31,48359,36
2020,32,48359,34
2020,33,48359,48
2020,34,48359,36
2020,35,48359,19
2020,36,48359,22
2020,37,48359,21
2020,38,48359,15
2020,39,48359,15
2020,40,48359,12
2020,41,48359,6
2020,42,48359,28
2020,43,48359,12
2020,44,48359,14
2020,45,48359,36
2020,46,48359,26
2020,47,48359,38
2020,48,48359,13
2020,49,48359,41
2020,50,48359,21
2020,51,48359,49
2020,52,48359,18
2021,1,48359,31
2021,2,48359,4
2021,3,48359,15
2021,4,48359,12
2021,5,48359,11
2021,6,48359,23
2021,7,48359,38
2021,8,48359,11
2021,9,48359,43
2021,10,48359,32
2021,11,48359,19
2021,12,48359,20
2021,13,48359,9
2021,14,48359,19
2021,15,48359,47
2021,16,48359,26
2021,17,48359,2
2021,18,48359,22
2021,19,48359,12
2021,20,48359,50
2021,21,48359,46
2021,22,48359,15
2021,23,48359,34
2021,24,48359,30
2021,25,48359,5
2021,26,48359,10
2021,27,48359,33
2021,28,48359,45
2021,29,48359,41
2021,30,48359,29
2021,31,48359,22
2021,32,48359,7
2021,33,48359,22
2021,34,48359,7
2021,35,48359,5
2021,36,48359,43
2021,37,48359,2
2021,38,48359,16
2021,39,48359,38
2021,40,48359,10
2021,41,48359,36
2021,42,48359,20
2021,43,48359,50
2021,44,48359,46
2021,45,48359,20
2021,46,48359,36
2021,47,48359,13
2021,48,48359,14
2021,49,48359,14
2021,50,48359,9
2021,51,48359,37
2021,52,48359,5
2020,1,56002,37
2020,2,56002,41
2020,3,56002,47
2020,4,56002,11
2020,5,56002,46
2020,6,56002,26
2020,7,56002,17
2020,8,56002,1
2020,9,56002,39
2020,10,56002,37
2020,11,56002,15
2020,12,56002,49
2020,13,56002,24
2020,14,56002,26
2020,15,56002,16
2020,16,56002,26
2020,17,56002,12
2020,18,56002,46
2020,19,56002,15
2020,20,56002,30
2020,21,56002,16
2020,22,56002,4
2020,23,56002,40
2020,24,56002,46
2020,25,56002,36
2020,26,56002,32
2020,27,56002,35
2020,28,56002,43
2020,29,56002,25
2020,30,56002,38
2020,31,56002,37
2020,32,56002,11
2020,33,56002,49
2020,34,56002,35
2020,35,56002,30
2020,36,56002,18
2020,37,56002,33
2020,38,56002,22
2020,39,56002,16
2020,40,56002,46
2020,41,56002,46
2020,42,56002,45
2020,43,56002,26
2020,44,56002,26
2020,45,56002,40
2020,46,56002,25
2020,47,56002,11
2020,48,56002,34
2020,49,56002,50
2020,50,56002,44
2020,51,56002,48
2020,52,56002,3
2021,1,56002,16
2021,2,56002,38
2021,3,56002,16
2021,4,56002,29
2021,5,56002,48
2021,6,56002,12
2021,7,56002,23
2021,8,56002,44
2021,9,56002,11
2021,10,56002,36
2021,11,56002,28
2021,12,56002,20
2021,13,56002,14
2021,14,56002,47
2021,15,56002,8
2021,16,56002,39
2021,17,56002,11
2021,18,56002,41
2021,19,56002,16
2021,20,56002,12
2021,21,56002,43
2021,22,56002,42
2021,23,56002,38
2021,24,56002,50
2021,25,56002,5
2021,26,56002,6
2021,27,56002,11
2021,28,56002,22
2021,29,56002,36
2021,30,56002,25
2021,31,56002,30
2021,32,56002,13
2021,33,56002,46
2021,34,56002,39
2021,35,56002,32
2021,36,56002,4
2021,37,56002,20
2021,38,56002,31
2021,39,56002,35
2021,40,56002,21
2021,41,56002,32
2021,42,56002,50
2021,43,56002,16
2021,44,56002,33
2021,45,56002,41
2021,46,56002,16
2021,47,56002,46
2021,48,56002,24
2021,49,56002,13
2021,50,56002,22
2021,51,56002,11
2021,52,56002,40
2020,1,39160,9
2020,2,39160,26
2020,3,39160,4
2020,4,39160,48
2020,5,39160,39
2020,6,39160,12
2020,7,39160,36
2020,8,39160,3
2020,9,39160,5
2020,10,39160,29
2020,11,39160,13
2020,12,39160,33
2020,13,39160,3
2020,14,39160,45
2020,15,39160,47
2020,16,39160,50
2020,17,39160,5
2020,18,39160,2
2020,19,39160,38
2020,20,39160,47
2020,21,39160,6
2020,22,39160,42
2020,23,39160,50
2020,24,39160,38
2020,25,39160,19
2020,26,39160,22
2020,27,39160,22
2020,28,39160,37
2020,29,39160,45
2020,30,39160,12
2020,31,39160,27
2020,32,39160,27
2020,33,39160,15
2020,34,39160,2
2020,35,39160,4
2020,36,39160,48
2020,37,39160,49
2020,38,39160,45
2020,39,39160,3
2020,40,39160,44
2020,41,39160,12
2020,42,39160,7
2020,43,39160,16
2020,44,39160,13
2020,45,39160,22
2020,46,39160,28
2020,47,39160,25
2020,48,39160,3
2020,49,39160,9
2020,50,39160,39
2020,51,39160,19
2020,52,39160,40
2021,1,39160,32
2021,2,39160,19
2021,3,39160,33
2021,4,39160,2
2021,5,39160,8
2021,6,39160,28
2021,7,39160,39
2021,8,39160,29
2021,9,39160,35
2021,10,39160,32
2021,11,39160,38
2021,12,39160,50
2021,13,39160,18
2021,14,39160,9
2021,15,39160,34
2021,16,39160,40
2021,17,39160,10
2021,18,39160,45
2021,19,39160,44
2021,20,39160,38
2021,21,39160,8
2021,22,39160,47
2021,23,39160,37
2021,24,39160,18
2021,25,39160,11
2021,26,39160,34
2021,27,39160,41
2021,28,39160,3
2021,29,39160,41
2021,30,39160,33
2021,31,39160,13
2021,32,39160,11
2021,33,39160,29
2021,34,39160,49
2021,35,39160,45
2021,36,39160,42
2021,37,39160,6
2021,38,39160,13
2021,39,39160,24
2021,40,39160,45
2021,41,39160,30
2021,42,39160,43
2021,43,39160,17
2021,44,39160,11
2021,45,39160,1
2021,46,39160,46
2021,47,39160,18
2021,48,39160,19
2021,49,39160,34
2021,50,39160,44
2021,51,39160,19
2021,52,39160,15
2020,1,60088,41
2020,2,60088,45
2020,3,60088,31
2020,4,60088,37
2020,5,60088,14
2020,6,60088,25
2020,7,60088,38
2020,8,60088,2
2020,9,60088,9
2020,10,60088,49
2020,11,60088,30
2020,12,60088,46
2020,13,60088,47
2020,14,60088,48
2020,15,60088,37
2020,16,60088,14
2020,17,60088,48
2020,18,60088,17
2020,19,60088,36
2020,20,60088,13
2020,21,60088,33
2020,22,60088,3
2020,23,60088,20
2020,24,60088,37
2020,25,60088,29
2020,26,60088,24
2020,27,60088,40
2020,28,60088,30
2020,29,60088,42
2020,30,60088,37
2020,31,60088,39
2020,32,60088,21
2020,33,60088,28
2020,34,60088,20
2020,35,60088,5
2020,36,60088,21
2020,37,60088,41
2020,38,60088,28
2020,39,60088,25
2020,40,60088,6
2020,41,60088,41
2020,42,60088,20
2020,43,60088,38
2020,44,60088,32
2020,45,60088,23
2020,46,60088,9
2020,47,60088,38
2020,48,60088,27
2020,49,60088,31
2020,50,60088,19
2020,51,60088,49
2020,52,60088,29
2021,1,60088,45
2021,2,60088,4
2021,3,60088,38
2021,4,60088,16
2021,5,60088,47
2021,6,60088,50
2021,7,60088,24
2021,8,60088,49
2021,9,60088,9
2021,10,60088,4
2021,11,60088,39
2021,12,60088,34
2021,13,60088,28
2021,14,60088,29
2021,15,60088,46
2021,16,60088,27
2021,17,60088,34
2021,18,60088,14
2021,19,60088,41
2021,20,60088,15
2021,21,60088,36
2021,22,60088,6
2021,23,60088,12
2021,24,60088,3
2021,25,60088,38
2021,26,60088,17
2021,27,60088,21
2021,28,60088,18
2021,29,60088,29
2021,30,60088,42
2021,31,60088,27
2021,32,60088,14
2021,33,60088,4
2021,34,60088,3
2021,35,60088,2
2021,36,60088,40
2021,37,60088,45
2021,38,60088,48
2021,39,60088,38
2021,40,60088,25
2021,41,60088,9
2021,42,60088,24
2021,43,60088,12
2021,44,60088,3
2021,45,60088,34
2021,46,60088,31
2021,47,60088,9
2021,48,60088,26
2021,49,60088,48
2021,50,60088,46
2021,51,60088,20
2021,52,60088,35
2020,1,91132,11
2020,2,91132,15
2020,3,91132,25
2020,4,91132,29
2020,5,91132,9
2020,6,91132,13
2020,7,91132,25
2020,8,91132,43
2020,9,91132,13
2020,10,91132,37
2020,11,91132,33
2020,12,91132,38
2020,13,91132,15
2020,14,91132,27
2020,15,91132,26
2020,16,91132,4
2020,17,91132,8
2020,18,91132,35
2020,19,91132,30
2020,20,91132,12
2020,21,91132,3
2020,22,91132,16
2020,23,91132,36
2020,24,91132,9
2020,25,91132,10
2020,26,91132,5
2020,27,91132,8
2020,28,91132,26
2020,29,91132,4
2020,30,91132,12
2020,31,91132,28
2020,32,91132,11
2020,33,91132,42
2020,34,91132,20
2020,35,91132,45
2020,36,91132,37
2020,37,91132,25
2020,38,91132,11
2020,39,91132,2
2020,40,91132,43
2020,41,91132,16
2020,42,91132,38
2020,43,91132,3
2020,44,91132,4
2020,45,91132,33
2020,46,91132,42
2020,47,91132,45
2020,48,91132,18
2020,49,91132,29
2020,50,91132,39
2020,51,91132,8
2020,52,91132,24
2021,1,91132,23
2021,2,91132,41
2021,3,91132,33
2021,4,91132,6
2021,5,91132,25
2021,6,91132,4
2021,7,91132,5
2021,8,91132,49
2021,9,91132,14
2021,10,91132,27
2021,11,91132,46
2021,12,91132,44
2021,13,91132,40
2021,14,91132,1
2021,15,91132,5
2021,16,91132,49
2021,17,91132,22
2021,18,91132,46
2021,19,91132,44
2021,20,91132,2
2021,21,91132,22
2021,22,91132,44
2021,23,91132,29
2021,24,91132,41
2021,25,91132,20
2021,26,91132,25
2021,27,91132,23
2021,28,91132,32
2021,29,91132,46
2021,30,91132,29
2021,31,91132,20
2021,32,91132,4
2021,33,91132,30
2021,34,91132,33
2021,35,91132,22
2021,36,91132,28
2021,37,91132,33
2021,38,91132,49
2021,39,91132,30
2021,40,91132,29
2021,41,91132,25
2021,42,91132,37
2021,43,91132,30
2021,44,91132,39
2021,45,91132,30
2021,46,91132,12
2021,47,91132,1
2021,48,91132,16
2021,49,91132,20
2021,50,91132,39
2021,51,91132,29
2021,52,91132,47
2020,1,98627,24
2020,2,98627,30
2020,3,98627,11
2020,4,98627,24
2020,5,98627,39
2020,6,98627,36
2020,7,98627,17
2020,8,98627,19
2020,9,98627,22
2020,10,98627,1
2020,11,98627,38
2020,12,98627,29
2020,13,98627,27
2020,14,98627,1
2020,15,98627,3
2020,16,98627,6
2020,17,98627,41
2020,18,98627,30
2020,19,98627,4
2020,20,98627,31
2020,21,98627,8
2020,22,98627,43
2020,23,98627,24
2020,24,98627,22
2020,25,98627,8
2020,26,98627,37
2020,27,98627,42
2020,28,98627,11
2020,29,98627,30
2020,30,98627,17
2020,31,98627,49
2020,32,98627,9
2020,33,98627,11
2020,34,98627,5
2020,35,98627,22
2020,36,98627,18
2020,37,98627,5
2020,38,98627,18
2020,39,98627,7
2020,40,98627,27
2020,41,98627,20
2020,42,98627,24
2020,43,98627,17
2020,44,98627,35
2020,45,98627,12
2020,46,98627,12
2020,47,98627,43
2020,48,98627,50
2020,49,98627,28
2020,50,98627,28
2020,51,98627,19
2020,52,98627,50
2021,1,98627,18
2021,2,98627,5
2021,3,98627,30
2021,4,98627,30
2021,5,98627,42
2021,6,98627,50
2021,7,98627,48
2021,8,98627,28
2021,9,98627,44
2021,10,98627,30
2021,11,98627,24
2021,12,98627,2
2021,13,98627,23
2021,14,98627,24
2021,15,98627,4
2021,16,98627,40
2021,17,98627,41
2021,18,98627,25
2021,19,98627,35
2021,20,98627,1
2021,21,98627,45
2021,22,98627,12
2021,23,98627,44
2021,24,98627,32
2021,25,98627,21
2021,26,98627,1
2021,27,98627,11
2021,28,98627,29
2021,29,98627,31
2021,30,98627,26
2021,31,98627,16
2021,32,98627,49
2021,33,98627,21
2021,34,98627,17
2021,35,98627,40
2021,36,98627,9
2021,37,98627,10
2021,38,98627,31
2021,39,98627,34
2021,40,98627,21
2021,41,98627,16
2021,42,98627,36
2021,43,98627,11
2021,44,98627,25
2021,45,98627,24
2021,46,98627,9
2021,47,98627,37
2021,48,98627,22
2021,49,98627,33
2021,50,98627,24
2021,51,98627,48
2021,52,98627,29
2020,1,71378,39
2020,2,71378,22
2020,3,71378,7
2020,4,71378,34
2020,5,71378,16
2020,6,71378,20
2020,7,71378,39
2020,8,71378,37
2020,9,71378,14
2020,10,71378,30
2020,11,71378,38
2020,12,71378,28
2020,13,71378,18
2020,14,71378,15
2020,15,71378,31
2020,16,71378,45
2020,17,71378,48
2020,18,71378,22
2020,19,71378,45
2020,20,71378,47
2020,21,71378,31
2020,22,71378,15
2020,23,71378,32
2020,24,71378,9
2020,25,71378,19
2020,26,71378,14
2020,27,71378,34
2020,28,71378,10
2020,29,71378,7
2020,30,71378,34
2020,31,71378,6
2020,32,71378,11
2020,33,71378,15
2020,34,71378,26
2020,35,71378,46
2020,36,71378,46
2020,37,71378,11
2020,38,71378,16
2020,39,71378,27
2020,40,71378,3
2020,41,71378,29
2020,42,71378,41
2020,43,71378,22
2020,44,71378,11
2020,45,71378,33
2020,46,71378,44
2020,47,71378,45
2020,48,71378,31
2020,49,71378,19
2020,50,71378,34
2020,51,71378,31
2020,52,71378,6
2021,1,71378,17
2021,2,71378,31
2021,3,71378,10
2021,4,71378,16
2021,5,71378,20
2021,6,71378,10
2021,7,71378,23
2021,8,71378,11
2021,9,71378,18
2021,10,71378,14
2021,11,71378,44
2021,12,71378,4
2021,13,71378,42
2021,14,71378,34
2021,15,71378,20
2021,16,71378,14
2021,17,71378,12
2021,18,71378,32
2021,19,71378,3
2021,20,71378,9
2021,21,71378,46
2021,22,71378,44
2021,23,71378,9
2021,24,71378,4
2021,25,71378,3
2021,26,71378,16
2021,27,71378,46
2021,28,71378,29
2021,29,71378,39
2021,30,71378,9
2021,31,71378,46
2021,32,71378,27
2021,33,71378,29
2021,34,71378,35
2021,35,71378,34
2021,36,71378,35
2021,37,71378,17
2021,38,71378,35
2021,39,71378,1
2021,40,71378,48
2021,41,71378,34
2021,42,71378,14
2021,43,71378,21
2021,44,71378,27
2021,45,71378,16
2021,46,71378,40
2021,47,71378,19
2021,48,71378,4
2021,49,71378,24
2021,50,71378,7
2021,51,71378,43
2021,52,71378,27
2020,1,15087,34
2020,2,15087,36
2020,3,15087,25
2020,4,15087,1
2020,5,15087,35
2020,6,15087,26
2020,7,15087,18
2020,8,15087,12
2020,9,15087,50
2020,10,15087,8
2020,11,15087,25
2020,12,15087,4
2020,13,15087,20
2020,14,15087,35
2020,15,15087,2
2020,16,15087,8
2020,17,15087,31
2020,18,15087,38
2020,19,15087,34
2020,20,15087,46
2020,21,15087,27
2020,22,15087,24
2020,23,15087,7
2020,24,15087,28
2020,25,15087,12
2020,26,15087,39
2020,27,15087,18
2020,28,15087,8
2020,29,15087,39
2020,30,15087,20
2020,31,15087,45
2020,32,15087,11
2020,33,15087,16
2020,34,15087,34
2020,35,15087,21
2020,36,15087,35
2020,37,15087,21
2020,38,15087,26
2020,39,15087,14
2020,40,15087,32
2020,41,15087,18
2020,42,15087,23
2020,43,15087,31
2020,44,15087,37
2020,45,15087,42
2020,46,15087,13
2020,47,15087,14
2020,48,15087,2
2020,49,15087,20
2020,50,15087,28
2020,51,15087,19
2020,52,15087,44
2021,1,15087,37
2021,2,15087,44
2021,3,15087,38
2021,4,15087,16
2021,5,15087,3
2021,6,15087,24
2021,7,15087,38
2021,8,15087,27
2021,9,15087,19
2021,10,15087,45
2021,11,15087,44
2021,12,15087,19
2021,13,15087,48
2021,14,15087,36
2021,15,15087,5
2021,16,15087,35
2021,17,15087,13
2021,18,15087,44
2021,19,15087,19
2021,20,15087,20
2021,21,15087,44
2021,22,15087,16
2021,23,15087,8
2021,24,15087,10
2021,25,15087,37
2021,26,15087,48
2021,27,15087,3
2021,28,15087,17
2021,29,15087,3
2021,30,15087,43
2021,31,15087,11
2021,32,15087,39
2021,33,15087,23
2021,34,15087,38
2021,35,15087,5
2021,36,15087,13
2021,37,15087,39
2021,38,15087,42
2021,39,15087,42
2021,40,15087,37
2021,41,15087,25
2021,42,15087,4
2021,43,15087,42
2021,44,15087,44
2021,45,15087,26
2021,46,15087,41
2021,47,15087,11
2021,48,15087,35
2021,49,15087,25
2021,50,15087,4
2021,51,15087,2
2021,52,15087,1
2020,1,85633,5
2020,2,85633,12
2020,3,85633,43
2020,4,85633,1
2020,5,85633,19
2020,6,85633,49
2020,7,85633,39
2020,8,85633,16
2020,9,85633,45
2020,10,85633,3
2020,11,85633,12
2020,12,85633,25
2020,13,85633,14
2020,14,85633,25
2020,15,85633,22
2020,16,85633,30
2020,17,85633,3
2020,18,85633,8
2020,19,85633,48
2020,20,85633,29
2020,21,85633,37
2020,22,85633,43
2020,23,85633,41
2020,24,85633,35
2020,25,85633,38
2020,26,85633,5
2020,27,85633,50
2020,28,85633,27
2020,29,85633,22
2020,30,85633,15
2020,31,85633,4
2020,32,85633,6
2020,33,85633,9
2020,34,85633,36
2020,35,85633,4
2020,36,85633,30
2020,37,85633,20
2020,38,85633,4
2020,39,85633,20
2020,40,85633,45
2020,41,85633,47
2020,42,85633,32
2020,43,85633,30
2020,44,85633,48
2020,45,85633,10
2020,46,85633,29
2020,47,85633,4
2020,48,85633,27
2020,49,85633,12
2020,50,85633,3
2020,51,85633,17
2020,52,85633,13
2021,1,85633,15
2021,2,85633,14
2021,3,85633,16
2021,4,85633,8
2021,5,85633,16
2021,6,85633,26
2021,7,85633,47
2021,8,85633,3
2021,9,85633,33
2021,10,85633,43
2021,11,85633,37
2021,12,85633,20
2021,13,85633,34
2021,14,85633,38
2021,15,85633,40
2021,16,85633,5
2021,17,85633,1
2021,18,85633,29
2021,19,85633,8
2021,20,85633,38
2021,21,85633,34
2021,22,85633,8
2021,23,85633,18
2021,24,85633,9
2021,25,85633,26
2021,26,85633,33
2021,27,85633,26
2021,28,85633,37
2021,29,85633,25
2021,30,85633,40
2021,31,85633,9
2021,32,85633,4
2021,33,85633,35
2021,34,85633,10
2021,35,85633,44
2021,36,85633,5
2021,37,85633,32
2021,38,85633,32
2021,39,85633,34
2021,40,85633,37
2021,41,85633,45
2021,42,85633,19
2021,43,85633,10
2021,44,85633,29
2021,45,85633,18
2021,46,85633,30
2021,47,85633,48
2021,48,85633,25
2021,49,85633,19
2021,50,85633,25
2021,51,85633,20
2021,52,85633,30
2020,1,97051,12
2020,2,97051,10
2020,3,97051,29
2020,4,97051,43
2020,5,97051,16
2020,6,97051,48
2020,7,97051,30
2020,8,97051,15
2020,9,97051,38
2020,10,97051,42
2020,11,97051,46
2020,12,97051,12
2020,13,97051,34
2020,14,97051,35
2020,15,97051,25
2020,16,97051,15
2020,17,97051,37
2020,18,97051,45
2020,19,97051,7
2020,20,97051,18
2020,21,97051,29
2020,22,97051,36
2020,23,97051,49
2020,24,97051,22
2020,25,97051,44
2020,26,97051,47
2020,27,97051,40
2020,28,97051,22
2020,29,97051,15
2020,30,97051,27
2020,31,97051,11
2020,32,97051,47
2020,33,97051,10
2020,34,97051,1
2020,35,97051,5
2020,36,97051,38
2020,37,97051,21
2020,38,97051,28
2020,39,97051,30
2020,40,97051,24
2020,41,97051,50
2020,42,97051,35
2020,43,97051,10
2020,44,97051,10
2020,45,97051,28
2020,46,97051,17
2020,47,97051,21
2020,48,97051,11
2020,49,97051,38
2020,50,97051,3
2020,51,97051,29
2020,52,97051,19
2021,1,97051,35
2021,2,97051,9
2021,3,97051,41
2021,4,97051,26
2021,5,97051,21
2021,6,97051,34
2021,7,97051,21
2021,8,97051,28
2021,9,97051,33
2021,10,97051,50
2021,11,97051,26
2021,12,97051,9
2021,13,97051,11
2021,14,97051,35
2021,15,97051,21
2021,16,97051,19
2021,17,97051,47
2021,18,97051,44
2021,19,97051,31
2021,20,97051,31
2021,21,97051,5
2021,22,97051,32
2021,23,97051,33
2021,24,97051,2
2021,25,97051,27
2021,26,97051,31
2021,27,97051,16
2021,28,97051,34
2021,29,97051,24
2021,30,97051,15
2021,31,97051,19
2021,32,97051,37
2021,33,97051,26
2021,34,97051,24
2021,35,97051,37
2021,36,97051,49
2021,37,97051,16
2021,38,97051,7
2021,39,97051,6
2021,40,97051,7
2021,41,97051,22
2021,42,97051,22
2021,43,97051,24
2021,44,97051,48
2021,45,97051,50
2021,46,97051,33
2021,47,97051,40
2021,48,97051,18
2021,49,97051,27
2021,50,97051,22
2021,51,97051,6
2021,52,97051,20
2020,1,56225,14
2020,2,56225,19
2020,3,56225,41
2020,4,56225,3
2020,5,56225,38
2020,6,56225,19
2020,7,56225,17
2020,8,56225,35
2020,9,56225,20
2020,10,56225,13
2020,11,56225,33
2020,12,56225,17
2020,13,56225,31
2020,14,56225,27
2020,15,56225,7
2020,16,56225,17
2020,17,56225,37
2020,18,56225,24
2020,19,56225,15
2020,20,56225,37
2020,21,56225,48
2020,22,56225,46
2020,23,56225,3
2020,24,56225,48
2020,25,56225,46
2020,26,56225,9
2020,27,56225,18
2020,28,56225,20
2020,29,56225,38
2020,30,56225,2
2020,31,56225,34
2020,32,56225,15
2020,33,56225,3
2020,34,56225,9
2020,35,56225,3
2020,36,56225,20
2020,37,56225,40
2020,38,56225,13
2020,39,56225,2
2020,40,56225,23
2020,41,56225,41
2020,42,56225,27
2020,43,56225,49
2020,44,56225,16
2020,45,56225,50
2020,46,56225,31
2020,47,56225,31
2020,48,56225,35
