2021,43,Mozzarella sticks,58
2021,44,Mozzarella sticks,28
2021,45,Mozzarella sticks,6
2021,46,Mozzarella sticks,16
2021,47,Mozzarella sticks,30
2021,48,Mozzarella sticks,72
2021,49,Mozzarella sticks,29
2021,50,Mozzarella sticks,42
2021,51,Mozzarella sticks,15
2021,52,Mozzarella sticks,53
2020,1,Buffalo Wings,30
2020,2,Buffalo Wings,44
2020,3,Buffalo Wings,46
2020,4,Buffalo Wings,30
2020,5,Buffalo Wings,85
2020,6,Buffalo Wings,91
2020,7,Buffalo Wings,26
2020,8,Buffalo Wings,8
2020,9,Buffalo Wings,65
2020,10,Buffalo Wings,61
2020,11,Buffalo Wings,53
2020,12,Buffalo Wings,61
2020,13,Buffalo Wings,73
2020,14,Buffalo Wings,93
2020,15,Buffalo Wings,5
2020,16,Buffalo Wings,12
2020,17,Buffalo Wings,34
2020,18,Buffalo Wings,80
2020,19,Buffalo Wings,74
2020,20,Buffalo Wings,91
2020,21,Buffalo Wings,32
2020,22,Buffalo Wings,3
2020,23,Buffalo Wings,21
2020,24,Buffalo Wings,83
2020,25,Buffalo Wings,69
2020,26,Buffalo Wings,4
2020,27,Buffalo Wings,85
2020,28,Buffalo Wings,80
2020,29,Buffalo Wings,70
2020,30,Buffalo Wings,78
2020,31,Buffalo Wings,21
2020,32,Buffalo Wings,43
2020,33,Buffalo Wings,1
2020,34,Buffalo Wings,38
2020,35,Buffalo Wings,37
2020,36,Buffalo Wings,30
2020,37,Buffalo Wings,4
2020,38,Buffalo Wings,31
2020,39,Buffalo Wings,97
2020,40,Buffalo Wings,54
2020,41,Buffalo Wings,43
2020,42,Buffalo Wings,63
2020,43,Buffalo Wings,89
2020,44,Buffalo Wings,37
2020,45,Buffalo Wings,2
2020,46,Buffalo Wings,11
2020,47,Buffalo Wings,9
2020,48,Buffalo Wings,38
2020,49,Buffalo Wings,71
2020,50,Buffalo Wings,52
2020,51,Buffalo Wings,48
2020,52,Buffalo Wings,92
2021,1,Buffalo Wings,57
2021,2,Buffalo Wings,55
2021,3,Buffalo Wings,99
2021,4,Buffalo Wings,22
2021,5,Buffalo Wings,71
2021,6,Buffalo Wings,38
2021,7,Buffalo Wings,81
2021,8,Buffalo Wings,63
2021,9,Buffalo Wings,64
2021,10,Buffalo Wings,35
2021,11,Buffalo Wings,15
2021,12,Buffalo Wings,86
2021,13,Buffalo Wings,98
2021,14,Buffalo Wings,48
2021,15,Buffalo Wings,70
2021,16,Buffalo Wings,3
2021,17,Buffalo Wings,81
2021,18,Buffalo Wings,100
2021,19,Buffalo Wings,55
2021,20,Buffalo Wings,3
2021,21,Buffalo Wings,44
2021,22,Buffalo Wings,46
2021,23,Buffalo Wings,94
2021,24,Buffalo Wings,49
2021,25,Buffalo Wings,70
2021,26,Buffalo Wings,26
2021,27,Buffalo Wings,27
2021,28,Buffalo Wings,95
2021,29,Buffalo Wings,77
2021,30,Buffalo Wings,24
2021,31,Buffalo Wings,87
2021,32,Buffalo Wings,56
2021,33,Buffalo Wings,21
2021,34,Buffalo Wings,12
2021,35,Buffalo Wings,77
2021,36,Buffalo Wings,86
2021,37,Buffalo Wings,40
2021,38,Buffalo Wings,100
2021,39,Buffalo Wings,91
2021,40,Buffalo Wings,36
2021,41,Buffalo Wings,64
2021,42,Buffalo Wings,96
2021,43,Buffalo Wings,62
2021,44,Buffalo Wings,61
2021,45,Buffalo Wings,71
2021,46,Buffalo Wings,77
2021,47,Buffalo Wings,25
2021,48,Buffalo Wings,54
2021,49,Buffalo Wings,36
2021,50,Buffalo Wings,72
2021,51,Buffalo Wings,2
2021,52,Buffalo Wings,55
2020,1,Spinach cheese dip with chips,50
2020,2,Spinach cheese dip with chips,95
2020,3,Spinach cheese dip with chips,7
2020,4,Spinach cheese dip with chips,55
2020,5,Spinach cheese dip with chips,97
2020,6,Spinach cheese dip with chips,79
2020,7,Spinach cheese dip with chips,57
2020,8,Spinach cheese dip with chips,1
2020,9,Spinach cheese dip with chips,62
2020,10,Spinach cheese dip with chips,5
2020,11,Spinach cheese dip with chips,65
2020,12,Spinach cheese dip with chips,76
2020,13,Spinach cheese dip with chips,25
2020,14,Spinach cheese dip with chips,69
2020,15,Spinach cheese dip with chips,13
2020,16,Spinach cheese dip with chips,60
2020,17,Spinach cheese dip with chips,27
2020,18,Spinach cheese dip with chips,71
2020,19,Spinach cheese dip with chips,67
2020,20,Spinach cheese dip with chips,52
2020,21,Spinach cheese dip with chips,98
2020,22,Spinach cheese dip with chips,53
2020,23,Spinach cheese dip with chips,96
2020,24,Spinach cheese dip with chips,82
2020,25,Spinach cheese dip with chips,7
2020,26,Spinach cheese dip with chips,10
2020,27,Spinach cheese dip with chips,49
2020,28,Spinach cheese dip with chips,94
2020,29,Spinach cheese dip with chips,50
2020,30,Spinach cheese dip with chips,58
2020,31,Spinach cheese dip with chips,65
2020,32,Spinach cheese dip with chips,84
2020,33,Spinach cheese dip with chips,92
2020,34,Spinach cheese dip with chips,76
2020,35,Spinach cheese dip with chips,48
2020,36,Spinach cheese dip with chips,90
2020,37,Spinach cheese dip with chips,61
2020,38,Spinach cheese dip with chips,81
2020,39,Spinach cheese dip with chips,79
2020,40,Spinach cheese dip with chips,48
2020,41,Spinach cheese dip with chips,19
2020,42,Spinach cheese dip with chips,25
2020,43,Spinach cheese dip with chips,63
2020,44,Spinach cheese dip with chips,22
2020,45,Spinach cheese dip with chips,28
2020,46,Spinach cheese dip with chips,96
2020,47,Spinach cheese dip with chips,89
2020,48,Spinach cheese dip with chips,21
2020,49,Spinach cheese dip with chips,6
2020,50,Spinach cheese dip with chips,81
2020,51,Spinach cheese dip with chips,47
2020,52,Spinach cheese dip with chips,1
2021,1,Spinach cheese dip with chips,11
2021,2,Spinach cheese dip with chips,23
2021,3,Spinach cheese dip with chips,36
2021,4,Spinach cheese dip with chips,27
2021,5,Spinach cheese dip with chips,56
2021,6,Spinach cheese dip with chips,42
2021,7,Spinach cheese dip with chips,49
2021,8,Spinach cheese dip with chips,14
2021,9,Spinach cheese dip with chips,26
2021,10,Spinach cheese dip with chips,34
2021,11,Spinach cheese dip with chips,4
2021,12,Spinach cheese dip with chips,55
2021,13,Spinach cheese dip with chips,50
2021,14,Spinach cheese dip with chips,80
2021,15,Spinach cheese dip with chips,12
2021,16,Spinach cheese dip with chips,40
2021,17,Spinach cheese dip with chips,28
2021,18,Spinach cheese dip with chips,19
2021,19,Spinach cheese dip with chips,60
2021,20,Spinach cheese dip with chips,16
2021,21,Spinach cheese dip with chips,73
2021,22,Spinach cheese dip with chips,93
2021,23,Spinach cheese dip with chips,22
2021,24,Spinach cheese dip with chips,50
2021,25,Spinach cheese dip with chips,26
2021,26,Spinach cheese dip with chips,29
2021,27,Spinach cheese dip with chips,79
2021,28,Spinach cheese dip with chips,27
2021,29,Spinach cheese dip with chips,14
2021,30,Spinach cheese dip with chips,9
2021,31,Spinach cheese dip with chips,80
2021,32,Spinach cheese dip with chips,62
2021,33,Spinach cheese dip with chips,7
2021,34,Spinach cheese dip with chips,25
2021,35,Spinach cheese dip with chips,62
2021,36,Spinach cheese dip with chips,69
2021,37,Spinach cheese dip with chips,55
2021,38,Spinach cheese dip with chips,57
2021,39,Spinach cheese dip with chips,18
2021,40,Spinach cheese dip with chips,74
2021,41,Spinach cheese dip with chips,93
2021,42,Spinach cheese dip with chips,80
2021,43,Spinach cheese dip with chips,53
2021,44,Spinach cheese dip with chips,60
2021,45,Spinach cheese dip with chips,20
2021,46,Spinach cheese dip with chips,21
2021,47,Spinach cheese dip with chips,50
2021,48,Spinach cheese dip with chips,98
2021,49,Spinach cheese dip with chips,31
2021,50,Spinach cheese dip with chips,47
2021,51,Spinach cheese dip with chips,63
2021,52,Spinach cheese dip with chips,82
2020,1,Onion rings,23
2020,2,Onion rings,73
2020,3,Onion rings,67
2020,4,Onion rings,85
2020,5,Onion rings,12
2020,6,Onion rings,64
2020,7,Onion rings,65
2020,8,Onion rings,97
2020,9,Onion rings,36
2020,10,Onion rings,32
2020,11,Onion rings,1
2020,12,Onion rings,77
2020,13,Onion rings,61
2020,14,Onion rings,42
2020,15,Onion rings,26
2020,16,Onion rings,91
2020,17,Onion rings,94
2020,18,Onion rings,23
2020,19,Onion rings,89
2020,20,Onion rings,69
2020,21,Onion rings,44
2020,22,Onion rings,14
2020,23,Onion rings,17
2020,24,Onion rings,12
2020,25,Onion rings,20
2020,26,Onion rings,46
2020,27,Onion rings,9
2020,28,Onion rings,64
2020,29,Onion rings,52
2020,30,Onion rings,95
2020,31,Onion rings,36
2020,32,Onion rings,33
2020,33,Onion rings,12
2020,34,Onion rings,93
2020,35,Onion rings,64
2020,36,Onion rings,24
2020,37,Onion rings,100
2020,38,Onion rings,9
2020,39,Onion rings,11
2020,40,Onion rings,99
2020,41,Onion rings,6
2020,42,Onion rings,98
2020,43,Onion rings,6
2020,44,Onion rings,36
2020,45,Onion rings,31
2020,46,Onion rings,24
2020,47,Onion rings,78
2020,48,Onion rings,63
2020,49,Onion rings,26
2020,50,Onion rings,19
2020,51,Onion rings,1
2020,52,Onion rings,31
2021,1,Onion rings,86
2021,2,Onion rings,64
2021,3,Onion rings,84
2021,4,Onion rings,85
2021,5,Onion rings,60
2021,6,Onion rings,98
2021,7,Onion rings,90
2021,8,Onion rings,92
2021,9,Onion rings,60
2021,10,Onion rings,19
2021,11,Onion rings,57
2021,12,Onion rings,90
2021,13,Onion rings,59
2021,14,Onion rings,4
2021,15,Onion rings,94
2021,16,Onion rings,48
2021,17,Onion rings,50
2021,18,Onion rings,48
2021,19,Onion rings,28
2021,20,Onion rings,55
2021,21,Onion rings,89
2021,22,Onion rings,72
2021,23,Onion rings,71
2021,24,Onion rings,83
2021,25,Onion rings,31
2021,26,Onion rings,27
2021,27,Onion rings,24
2021,28,Onion rings,31
2021,29,Onion rings,40
2021,30,Onion rings,5
2021,31,Onion rings,82
2021,32,Onion rings,63
2021,33,Onion rings,59
2021,34,Onion rings,4
2021,35,Onion rings,12
2021,36,Onion rings,2
2021,37,Onion rings,89
2021,38,Onion rings,77
2021,39,Onion rings,97
2021,40,Onion rings,40
2021,41,Onion rings,26
2021,42,Onion rings,24
2021,43,Onion rings,60
2021,44,Onion rings,60
2021,45,Onion rings,56
2021,46,Onion rings,92
2021,47,Onion rings,48
2021,48,Onion rings,68
2021,49,Onion rings,8
2021,50,Onion rings,13
2021,51,Onion rings,46
2021,52,Onion rings,95
2020,1,Truffle fries,82
2020,2,Truffle fries,99
2020,3,Truffle fries,14
2020,4,Truffle fries,20
2020,5,Truffle fries,55
2020,6,Truffle fries,39
2020,7,Truffle fries,28
2020,8,Truffle fries,54
2020,9,Truffle fries,18
2020,10,Truffle fries,88
2020,11,Truffle fries,64
2020,12,Truffle fries,36
2020,13,Truffle fries,9
2020,14,Truffle fries,11
2020,15,Truffle fries,33
2020,16,Truffle fries,6
2020,17,Truffle fries,34
2020,18,Truffle fries,44
2020,19,Truffle fries,34
2020,20,Truffle fries,2
2020,21,Truffle fries,23
2020,22,Truffle fries,33
2020,23,Truffle fries,18
2020,24,Truffle fries,59
2020,25,Truffle fries,31
2020,26,Truffle fries,31
2020,27,Truffle fries,32
2020,28,Truffle fries,100
2020,29,Truffle fries,11
2020,30,Truffle fries,6
2020,31,Truffle fries,19
2020,32,Truffle fries,15
2020,33,Truffle fries,34
2020,34,Truffle fries,68
2020,35,Truffle fries,57
2020,36,Truffle fries,91
2020,37,Truffle fries,51
2020,38,Truffle fries,48
2020,39,Truffle fries,9
2020,40,Truffle fries,30
2020,41,Truffle fries,90
2020,42,Truffle fries,80
2020,43,Truffle fries,9
2020,44,Truffle fries,67
2020,45,Truffle fries,72
2020,46,Truffle fries,76
2020,47,Truffle fries,64
2020,48,Truffle fries,31
2020,49,Truffle fries,19
2020,50,Truffle fries,43
2020,51,Truffle fries,37
2020,52,Truffle fries,44
2021,1,Truffle fries,31
2021,2,Truffle fries,44
2021,3,Truffle fries,8
2021,4,Truffle fries,17
2021,5,Truffle fries,92
2021,6,Truffle fries,19
2021,7,Truffle fries,2
2021,8,Truffle fries,36
2021,9,Truffle fries,50
2021,10,Truffle fries,16
2021,11,Truffle fries,15
2021,12,Truffle fries,62
2021,13,Truffle fries,92
2021,14,Truffle fries,83
2021,15,Truffle fries,21
2021,16,Truffle fries,15
2021,17,Truffle fries,59
2021,18,Truffle fries,84
2021,19,Truffle fries,28
2021,20,Truffle fries,67
2021,21,Truffle fries,64
2021,22,Truffle fries,46
2021,23,Truffle fries,26
2021,24,Truffle fries,74
2021,25,Truffle fries,80
2021,26,Truffle fries,14
2021,27,Truffle fries,67
2021,28,Truffle fries,43
2021,29,Truffle fries,86
2021,30,Truffle fries,30
2021,31,Truffle fries,21
2021,32,Truffle fries,86
2021,33,Truffle fries,43
2021,34,Truffle fries,58
2021,35,Truffle fries,64
2021,36,Truffle fries,5
2021,37,Truffle fries,7
2021,38,Truffle fries,92
2021,39,Truffle fries,57
2021,40,Truffle fries,89
2021,41,Truffle fries,5
2021,42,Truffle fries,1
2021,43,Truffle fries,24
2021,44,Truffle fries,29
2021,45,Truffle fries,48
2021,46,Truffle fries,33
2021,47,Truffle fries,48
2021,48,Truffle fries,34
2021,49,Truffle fries,99
2021,50,Truffle fries,61
2021,51,Truffle fries,53
2021,52,Truffle fries,89
2020,1,Baked potato,26
2020,2,Baked potato,98
2020,3,Baked potato,33
2020,4,Baked potato,33
2020,5,Baked potato,5
2020,6,Baked potato,40
2020,7,Baked potato,44
2020,8,Baked potato,75
2020,9,Baked potato,71
2020,10,Baked potato,91
2020,11,Baked potato,11
2020,12,Baked potato,7
2020,13,Baked potato,91
2020,14,Baked potato,83
2020,15,Baked potato,30
2020,16,Baked potato,86
2020,17,Baked potato,72
2020,18,Baked potato,12
2020,19,Baked potato,3
2020,20,Baked potato,64
2020,21,Baked potato,56
2020,22,Baked potato,21
2020,23,Baked potato,71
2020,24,Baked potato,77
2020,25,Baked potato,15
2020,26,Baked potato,10
2020,27,Baked potato,38
2020,28,Baked potato,27
2020,29,Baked potato,100
2020,30,Baked potato,92
2020,31,Baked potato,46
2020,32,Baked potato,28
2020,33,Baked potato,83
2020,34,Baked potato,45
2020,35,Baked potato,87
2020,36,Baked potato,76
2020,37,Baked potato,42
2020,38,Baked potato,18
2020,39,Baked potato,96
2020,40,Baked potato,95
2020,41,Baked potato,19
2020,42,Baked potato,95
2020,43,Baked potato,56
2020,44,Baked potato,32
2020,45,Baked potato,41
2020,46,Baked potato,60
2020,47,Baked potato,28
2020,48,Baked potato,34
2020,49,Baked potato,71
2020,50,Baked potato,17
2020,51,Baked potato,3
2020,52,Baked potato,51
2021,1,Baked potato,6
2021,2,Baked potato,3
2021,3,Baked potato,98
2021,4,Baked potato,22
2021,5,Baked potato,14
2021,6,Baked potato,36
2021,7,Baked potato,18
2021,8,Baked potato,11
2021,9,Baked potato,35
2021,10,Baked potato,38
2021,11,Baked potato,62
2021,12,Baked potato,42
2021,13,Baked potato,5
2021,14,Baked potato,42
2021,15,Baked potato,3
2021,16,Baked potato,84
2021,17,Baked potato,96
2021,18,Baked potato,95
2021,19,Baked potato,20
2021,20,Baked potato,78
2021,21,Baked potato,98
2021,22,Baked potato,18
2021,23,Baked potato,18
2021,24,Baked potato,1
2021,25,Baked potato,25
2021,26,Baked potato,74
2021,27,Baked potato,87
2021,28,Baked potato,98
2021,29,Baked potato,48
2021,30,Baked potato,85
2021,31,Baked potato,88
2021,32,Baked potato,53
2021,33,Baked potato,9
2021,34,Baked potato,68
2021,35,Baked potato,89
2021,36,Baked potato,76
2021,37,Baked potato,82
2021,38,Baked potato,60
2021,39,Baked potato,89
2021,40,Baked potato,91
2021,41,Baked potato,40
2021,42,Baked potato,63
2021,43,Baked potato,88
2021,44,Baked potato,32
2021,45,Baked potato,61
2021,46,Baked potato,89
2021,47,Baked potato,56
2021,48,Baked potato,36
2021,49,Baked potato,9
2021,50,Baked potato,87
2021,51,Baked potato,12
2021,52,Baked potato,74
2020,1,Breadsticks,7
2020,2,Breadsticks,78
2020,3,Breadsticks,68
2020,4,Breadsticks,13
2020,5,Breadsticks,64
2020,6,Breadsticks,58
2020,7,Breadsticks,72
2020,8,Breadsticks,52
2020,9,Breadsticks,69
2020,10,Breadsticks,60
2020,11,Breadsticks,7
2020,12,Breadsticks,55
2020,13,Breadsticks,71
2020,14,Breadsticks,23
2020,15,Breadsticks,56
2020,16,Breadsticks,43
2020,17,Breadsticks,52
2020,18,Breadsticks,11
2020,19,Breadsticks,15
2020,20,Breadsticks,34
2020,21,Breadsticks,7
2020,22,Breadsticks,84
2020,23,Breadsticks,45
2020,24,Breadsticks,38
2020,25,Breadsticks,86
2020,26,Breadsticks,66
2020,27,Breadsticks,97
2020,28,Breadsticks,4
2020,29,Breadsticks,76
2020,30,Breadsticks,87
2020,31,Breadsticks,22
2020,32,Breadsticks,65
2020,33,Breadsticks,13
2020,34,Breadsticks,20
2020,35,Breadsticks,8
2020,36,Breadsticks,41
2020,37,Breadsticks,69
2020,38,Breadsticks,91
2020,39,Breadsticks,39
2020,40,Breadsticks,78
2020,41,Breadsticks,42
2020,42,Breadsticks,19
2020,43,Breadsticks,32
2020,44,Breadsticks,59
2020,45,Breadsticks,31
2020,46,Breadsticks,50
2020,47,Breadsticks,15
2020,48,Breadsticks,74
2020,49,Breadsticks,94
2020,50,Breadsticks,50
2020,51,Breadsticks,59
2020,52,Breadsticks,64
2021,1,Breadsticks,25
2021,2,Breadsticks,50
2021,3,Breadsticks,56
2021,4,Breadsticks,15
2021,5,Breadsticks,41
2021,6,Breadsticks,14
2021,7,Breadsticks,38
2021,8,Breadsticks,9
2021,9,Breadsticks,73
2021,10,Breadsticks,53
2021,11,Breadsticks,81
2021,12,Breadsticks,26
2021,13,Breadsticks,58
2021,14,Breadsticks,13
2021,15,Breadsticks,61
2021,16,Breadsticks,13
2021,17,Breadsticks,83
2021,18,Breadsticks,98
2021,19,Breadsticks,96
2021,20,Breadsticks,74
2021,21,Breadsticks,46
2021,22,Breadsticks,5
2021,23,Breadsticks,58
2021,24,Breadsticks,47
2021,25,Breadsticks,11
2021,26,Breadsticks,30
2021,27,Breadsticks,100
2021,28,Breadsticks,71
2021,29,Breadsticks,58
2021,30,Breadsticks,5
2021,31,Breadsticks,39
2021,32,Breadsticks,99
2021,33,Breadsticks,69
2021,34,Breadsticks,29
2021,35,Breadsticks,45
2021,36,Breadsticks,68
2021,37,Breadsticks,40
2021,38,Breadsticks,91
2021,39,Breadsticks,50
2021,40,Breadsticks,3
2021,41,Breadsticks,58
2021,42,Breadsticks,48
2021,43,Breadsticks,65
2021,44,Breadsticks,47
2021,45,Breadsticks,6
2021,46,Breadsticks,66
2021,47,Breadsticks,49
2021,48,Breadsticks,59
2021,49,Breadsticks,28
2021,50,Breadsticks,46
2021,51,Breadsticks,51
2021,52,Breadsticks,72
2020,1,Pesto Pasta,47
2020,2,Pesto Pasta,21
2020,3,Pesto Pasta,17
2020,4,Pesto Pasta,4
2020,5,Pesto Pasta,31
2020,6,Pesto Pasta,34
2020,7,Pesto Pasta,98
2020,8,Pesto Pasta,73
2020,9,Pesto Pasta,74
2020,10,Pesto Pasta,22
2020,11,Pesto Pasta,28
2020,12,Pesto Pasta,69
2020,13,Pesto Pasta,88
2020,14,Pesto Pasta,94
2020,15,Pesto Pasta,33
2020,16,Pesto Pasta,63
2020,17,Pesto Pasta,47
2020,18,Pesto Pasta,45
2020,19,Pesto Pasta,49
2020,20,Pesto Pasta,74
2020,21,Pesto Pasta,34
2020,22,Pesto Pasta,16
2020,23,Pesto Pasta,91
2020,24,Pesto Pasta,78
2020,25,Pesto Pasta,15
2020,26,Pesto Pasta,69
2020,27,Pesto Pasta,55
2020,28,Pesto Pasta,52
2020,29,Pesto Pasta,65
2020,30,Pesto Pasta,62
2020,31,Pesto Pasta,5
2020,32,Pesto Pasta,86
2020,33,Pesto Pasta,5
2020,34,Pesto Pasta,42
2020,35,Pesto Pasta,13
2020,36,Pesto Pasta,95
2020,37,Pesto Pasta,97
2020,38,Pesto Pasta,15
2020,39,Pesto Pasta,24
2020,40,Pesto Pasta,71
2020,41,Pesto Pasta,94
2020,42,Pesto Pasta,72
2020,43,Pesto Pasta,13
2020,44,Pesto Pasta,55
2020,45,Pesto Pasta,54
2020,46,Pesto Pasta,64
2020,47,Pesto Pasta,53
2020,48,Pesto Pasta,95
2020,49,Pesto Pasta,72
2020,50,Pesto Pasta,43
2020,51,Pesto Pasta,81
2020,52,Pesto Pasta,40
2021,1,Pesto Pasta,56
2021,2,Pesto Pasta,36
2021,3,Pesto Pasta,69
2021,4,Pesto Pasta,99
2021,5,Pesto Pasta,8
2021,6,Pesto Pasta,27
2021,7,Pesto Pasta,27
2021,8,Pesto Pasta,24
2021,9,Pesto Pasta,100
2021,10,Pesto Pasta,99
2021,11,Pesto Pasta,1
2021,12,Pesto Pasta,26
2021,13,Pesto Pasta,13
2021,14,Pesto Pasta,73
2021,15,Pesto Pasta,90
2021,16,Pesto Pasta,70
2021,17,Pesto Pasta,88
2021,18,Pesto Pasta,60
2021,19,Pesto Pasta,99
2021,20,Pesto Pasta,51
2021,21,Pesto Pasta,66
2021,22,Pesto Pasta,86
2021,23,Pesto Pasta,60
2021,24,Pesto Pasta,68
2021,25,Pesto Pasta,13
2021,26,Pesto Pasta,55
2021,27,Pesto Pasta,61
2021,28,Pesto Pasta,48
2021,29,Pesto Pasta,11
2021,30,Pesto Pasta,53
2021,31,Pesto Pasta,58
2021,32,Pesto Pasta,16
2021,33,Pesto Pasta,32
2021,34,Pesto Pasta,35
2021,35,Pesto Pasta,37
2021,36,Pesto Pasta,74
2021,37,Pesto Pasta,90
2021,38,Pesto Pasta,29
2021,39,Pesto Pasta,15
2021,40,Pesto Pasta,42
2021,41,Pesto Pasta,12
2021,42,Pesto Pasta,81
2021,43,Pesto Pasta,54
2021,44,Pesto Pasta,84
2021,45,Pesto Pasta,13
2021,46,Pesto Pasta,48
2021,47,Pesto Pasta,17
2021,48,Pesto Pasta,51
2021,49,Pesto Pasta,69
2021,50,Pesto Pasta,25
2021,51,Pesto Pasta,16
2021,52,Pesto Pasta,26
2020,1,Mashed potatoes,38
2020,2,Mashed potatoes,66
2020,3,Mashed potatoes,100
2020,4,Mashed potatoes,38
2020,5,Mashed potatoes,82
2020,6,Mashed potatoes,10
2020,7,Mashed potatoes,83
2020,8,Mashed potatoes,37
2020,9,Mashed potatoes,19
2020,10,Mashed potatoes,52
2020,11,Mashed potatoes,61
2020,12,Mashed potatoes,97
2020,13,Mashed potatoes,52
2020,14,Mashed potatoes,70
2020,15,Mashed potatoes,62
2020,16,Mashed potatoes,99
2020,17,Mashed potatoes,93
2020,18,Mashed potatoes,71
2020,19,Mashed potatoes,39
2020,20,Mashed potatoes,95
2020,21,Mashed potatoes,73
2020,22,Mashed potatoes,11
2020,23,Mashed potatoes,10
2020,24,Mashed potatoes,71
2020,25,Mashed potatoes,37
2020,26,Mashed potatoes,81
2020,27,Mashed potatoes,87
2020,28,Mashed potatoes,75
2020,29,Mashed potatoes,5
2020,30,Mashed potatoes,37
2020,31,Mashed potatoes,88
2020,32,Mashed potatoes,14
2020,33,Mashed potatoes,85
2020,34,Mashed potatoes,48
2020,35,Mashed potatoes,61
2020,36,Mashed potatoes,5
2020,37,Mashed potatoes,58
2020,38,Mashed potatoes,51
2020,39,Mashed potatoes,23
2020,40,Mashed potatoes,9
2020,41,Mashed potatoes,47
2020,42,Mashed potatoes,7
2020,43,Mashed potatoes,12
2020,44,Mashed potatoes,24
2020,45,Mashed potatoes,16
2020,46,Mashed potatoes,90
2020,47,Mashed potatoes,8
2020,48,Mashed potatoes,17
2020,49,Mashed potatoes,27
2020,50,Mashed potatoes,30
2020,51,Mashed potatoes,14
2020,52,Mashed potatoes,96
2021,1,Mashed potatoes,74
2021,2,Mashed potatoes,33
2021,3,Mashed potatoes,89
2021,4,Mashed potatoes,24
2021,5,Mashed potatoes,12
2021,6,Mashed potatoes,99
2021,7,Mashed potatoes,82
2021,8,Mashed potatoes,79
2021,9,Mashed potatoes,17
2021,10,Mashed potatoes,70
2021,11,Mashed potatoes,16
2021,12,Mashed potatoes,67
2021,13,Mashed potatoes,14
2021,14,Mashed potatoes,4
2021,15,Mashed potatoes,67
2021,16,Mashed potatoes,22
2021,17,Mashed potatoes,59
2021,18,Mashed potatoes,100
2021,19,Mashed potatoes,42
2021,20,Mashed potatoes,61
2021,21,Mashed potatoes,42
2021,22,Mashed potatoes,28
2021,23,Mashed potatoes,65
